MSOA code,MSOA name,Local authority code,Local authority name,Region code,Region name,Total annual income,Upper confidence limit,Lower confidence limit,Confidence interval,postcode,msoa21cd_x,soac11nm,ladnm,laccd,lacnm,hclnm,label,msoa21nm,name,x,y,latitude,longitude
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1JQ,E02006821,Comfortable suburbia,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1JR,E02006821,Aspiring urban households,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1JS,E02006821,Aspiring urban households,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1JT,E02006821,Comfortable suburbia,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1JU,E02006821,Comfortable suburbia,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1JW,E02006821,Comfortable suburbia,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1JY,E02006821,Aspiring urban households,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1JZ,E02006821,Aspiring urban households,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1LA,E02006821,Aspiring urban households,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1LB,E02006821,Aspiring urban households,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1LD,E02006821,Aspiring urban households,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1LE,E02006821,Aspiring urban households,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1LF,E02006821,Aspiring urban households,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1LG,E02006821,Aspiring urban households,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1LH,E02006821,Aspiring urban households,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1LJ,E02006821,Aspiring urban households,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1LL,E02006821,Aspiring urban households,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1LN,E02006821,Comfortable suburbia,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1LP,E02006821,Aspiring urban households,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1LR,E02006821,Aspiring urban households,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1LS,E02006821,Ageing suburbanites,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1LU,E02006821,Ageing suburbanites,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1LW,E02006821,Aspiring urban households,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1LX,E02006821,Ageing suburbanites,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1LY,E02006821,Aspiring urban households,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1LZ,E02006821,Ageing suburbanites,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1NA,E02006821,Aspiring urban households,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1NB,E02006821,Aspiring urban households,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1ND,E02006821,Aspiring urban households,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1NE,E02006821,Comfortable suburbia,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1NF,E02006821,Comfortable suburbia,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1NG,E02006821,Aspiring urban households,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1NH,E02006821,Aspiring urban households,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1NJ,E02006821,Aspiring urban households,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1NL,E02006821,Aspiring urban households,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1NN,E02006821,Aspiring urban households,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1NP,E02006821,Aspiring urban households,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1NQ,E02006821,Comfortable suburbia,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1NR,E02006821,Aspiring urban households,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1NS,E02006821,Aspiring urban households,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1NT,E02006821,Aspiring urban households,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1NU,E02006821,Aspiring urban households,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1NW,E02006821,Aspiring urban households,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1NX,E02006821,Aspiring urban households,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1PD,E02006821,Ageing suburbanites,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1PE,E02006821,Ageing suburbanites,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1PF,E02006821,Aspiring urban households,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1PG,E02006821,Aspiring urban households,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1PH,E02006821,Ageing suburbanites,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1PJ,E02006821,Ageing suburbanites,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1PL,E02006821,Ageing suburbanites,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1PN,E02006821,Ageing suburbanites,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1PP,E02006821,Ageing suburbanites,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1PQ,E02006821,Aspiring urban households,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1PS,E02006821,Ageing suburbanites,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1PT,E02006821,Ageing suburbanites,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1PU,E02006821,Ageing suburbanites,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1PX,E02006821,Ageing suburbanites,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1PZ,E02006821,Ageing suburbanites,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1QA,E02006821,Ageing suburbanites,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1QB,E02006821,Ageing suburbanites,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1QD,E02006821,Ageing suburbanites,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1QE,E02006821,Aspiring urban households,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1QF,E02006821,Ageing suburbanites,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1QG,E02006821,Ageing suburbanites,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1QH,E02006821,Ageing suburbanites,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1QJ,E02006821,Aspiring urban households,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1QL,E02006821,Ageing suburbanites,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1QN,E02006821,Ageing suburbanites,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1QP,E02006821,Aspiring urban households,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1QQ,E02006821,Ageing suburbanites,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1QS,E02006821,Ageing suburbanites,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1QT,E02006821,Ageing suburbanites,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1QU,E02006821,Ageing suburbanites,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
E02006821,Portsmouth 026,E06000044,Portsmouth,E12000008,South East," 54,000 "," 64,100 "," 45,500 "," 18,600 ",PO6  1QW,E02006821,Ageing suburbanites,Portsmouth,2A1,Larger Towns and Cities,Drayton & Farlington,E92000001E12000008E06000044E02006821,Portsmouth 026,Portsmouth 026,468234.091002546,104355.062831933,50.83471430389937,-1.0324093336337414
